Dataset Size,Known Datasets,Training Size,Eval Size,F1,P-value,TPR,FPR,AUC,Chunk-level AUC,Seed
40,80,2000,2000,36.664015985645534,-1.840360031867222,96.7,96.1,0.40876599999999996,0.4957984806209858,26225
40,80,2000,2000,57.891746782369346,-3.2841326164440843,59.3,43.5,0.5865149999999999,0.5075657182430606,777572
40,80,2000,2000,59.01087932615137,-1.7139003513777145,81.0,59.599999999999994,0.6371560000000001,0.506651622138828,288389
40,70,2000,2000,43.919735979856014,-6.620334180429129,99.6,89.5,0.50375,0.49427848264340046,670487
40,70,2000,2000,49.379367501083046,-5.546190264336154,95.8,81.8,0.568245,0.498036277496598,116739
40,70,2000,2000,36.48744956896042,-1.825484999946154,96.8,96.3,0.42694,0.49611981091163065,26225
40,70,2000,2000,56.65872588949512,-4.117302432548284,73.2,57.8,0.594007,0.5075098936805125,777572
40,70,2000,2000,60.71385794705952,-0.9360411217856985,70.3,48.199999999999996,0.6431859999999999,0.506945987118121,288389
40,60,2000,2000,45.49034585819333,-6.051313197130206,99.6,87.8,0.51477,0.49439754347399234,670487
40,60,2000,2000,46.54462242562929,-6.634402433774603,98.7,86.3,0.560122,0.4978286874173762,116739
40,60,2000,2000,33.53273512794949,-3.8419396037896427,99.9,99.8,0.401307,0.49640492863683666,26225
40,60,2000,2000,58.65666188395947,-3.0850188463380137,72.3,53.6,0.615408,0.5069100636186683,777572
40,60,2000,2000,59.66042153070039,-0.47802798308041367,75.4,54.300000000000004,0.635298,0.5064741362962588,288389
40,50,2000,2000,45.87173690592158,-3.8957273239423844,99.1,87.2,0.510491,0.4942668154128942,670487
40,50,2000,2000,56.382014249743605,-2.3094364501935503,74.7,59.4,0.594862,0.49767730719878905,116739
40,50,2000,2000,34.94101460042396,-2.2282058714570616,98.5,98.2,0.37237,0.49593930591696267,26225
40,50,2000,2000,55.14439106364667,-5.52090842173475,84.3,67.9,0.597255,0.5069970937985613,777572
40,50,2000,2000,59.086119606280995,-0.05148677320551003,76.7,56.3,0.62062,0.5063456042476868,288389
40,40,2000,2000,43.35591481605851,-5.126330354876015,99.6,90.10000000000001,0.500748,0.49484319230576757,670487
40,40,2000,2000,48.74663444685596,-4.127973496393821,97.3,83.2,0.584892,0.497151291761172,116739
40,40,2000,2000,33.42201520907484,-3.6302175825801823,99.9,99.9,0.37483299999999997,0.49545377810475244,26225
40,40,2000,2000,56.10936925549097,-5.854817568158365,75.3,60.3,0.5746619999999999,0.5074574318601406,777572
40,40,2000,2000,57.63911786954245,0.7227969053361568,77.3,59.199999999999996,0.615488,0.5062672688704513,288389
40,30,2000,2000,47.43267215113015,-3.842671319095116,99.5,85.6,0.5195420000000001,0.4952465693881065,670487
40,30,2000,2000,47.11022444128459,-2.798768860872663,96.0,84.6,0.558199,0.4968415118962971,116739
40,30,2000,2000,40.70717061766968,-0.060576937400715014,91.60000000000001,90.3,0.41946800000000006,0.4954108867830771,26225
40,30,2000,2000,55.88719026587508,-4.660478014855186,69.8,56.49999999999999,0.563987,0.507587518377694,777572
40,30,2000,2000,56.61366410557773,0.5642680714553324,86.9,67.30000000000001,0.624617,0.5066509126690054,288389
40,20,2000,2000,46.11192050993036,-1.2230543209138989,97.39999999999999,86.3,0.52129,0.49547497846067695,670487
40,20,2000,2000,49.87852136362077,-2.786712194605761,95.6,81.10000000000001,0.5617559999999999,0.49663617382992276,116739
40,20,2000,2000,34.16330666441494,-2.8245687219102393,99.3,99.1,0.396014,0.49544227307306876,26225
40,20,2000,2000,51.72059794933502,-3.113496124046031,31.900000000000002,23.7,0.52019,0.5078497724766664,777572
40,20,2000,2000,59.02378300760919,1.7571108878957333,53.6,35.3,0.628618,0.5066326526069345,288389
40,10,2000,2000,45.146464800720935,-1.2334814585621463,99.1,88.0,0.529227,0.49546716018827575,670487
40,10,2000,2000,55.74755908742096,-1.4452499990191172,77.4,62.4,0.559105,0.4966213474668895,116739
40,10,2000,2000,33.92798149983483,-3.2417057785403336,99.7,99.4,0.418408,0.49534127920021587,26225
40,10,2000,2000,37.98693603942607,-4.372106358834754,95.0,94.3,0.439901,0.5076979205142131,777572
40,10,2000,2000,60.27628913142931,1.3423190010435853,75.5,53.300000000000004,0.6403989999999999,0.5067871485697502,288389
